2020-05-09 23:34:10,112 INFO  Logger.cs: 70 - 
2020-05-10 00:04:30,460 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in lidar-2
2020-05-10 00:04:30,463 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from autolabor_pro1.SLDASM
2020-05-10 00:04:30,463 INFO  ExportHelperExtension.cs: 1142 - Found 62 in autolabor_pro1.SLDASM
2020-05-10 00:04:30,464 INFO  ExportHelperExtension.cs: 1152 - Found 2 features of type [RefAxis] in autolabor_pro1.SLDASM
2020-05-10 00:04:30,464 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-05-10 00:04:30,465 INFO  ExportHelperExtension.cs: 1167 - 13 components to check
2020-05-10 00:04:30,465 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from car_chassis-1
2020-05-10 00:04:30,466 INFO  ExportHelperExtension.cs: 1142 - Found 38 in car_chassis-1
2020-05-10 00:04:30,467 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in car_chassis-1
2020-05-10 00:04:30,467 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from left_motor-1
2020-05-10 00:04:30,468 INFO  ExportHelperExtension.cs: 1142 - Found 34 in left_motor-1
2020-05-10 00:04:30,468 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in left_motor-1
2020-05-10 00:04:30,469 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from left_motor-2
2020-05-10 00:04:30,469 INFO  ExportHelperExtension.cs: 1142 - Found 34 in left_motor-2
2020-05-10 00:04:30,470 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in left_motor-2
2020-05-10 00:04:30,470 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from right_motor-1
2020-05-10 00:04:30,471 INFO  ExportHelperExtension.cs: 1142 - Found 34 in right_motor-1
2020-05-10 00:04:30,471 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in right_motor-1
2020-05-10 00:04:30,472 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from right_motor-2
2020-05-10 00:04:30,472 INFO  ExportHelperExtension.cs: 1142 - Found 34 in right_motor-2
2020-05-10 00:04:30,473 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in right_motor-2
2020-05-10 00:04:30,473 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from lf_wheel-1
2020-05-10 00:04:30,474 INFO  ExportHelperExtension.cs: 1142 - Found 37 in lf_wheel-1
2020-05-10 00:04:30,474 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in lf_wheel-1
2020-05-10 00:04:30,475 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from rb_wheel-1
2020-05-10 00:04:30,476 INFO  ExportHelperExtension.cs: 1142 - Found 37 in rb_wheel-1
2020-05-10 00:04:30,476 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in rb_wheel-1
2020-05-10 00:04:30,477 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from car_shell-1
2020-05-10 00:04:30,478 INFO  ExportHelperExtension.cs: 1142 - Found 42 in car_shell-1
2020-05-10 00:04:30,478 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in car_shell-1
2020-05-10 00:04:30,479 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from rf_wheel-1
2020-05-10 00:04:30,480 INFO  ExportHelperExtension.cs: 1142 - Found 37 in rf_wheel-1
2020-05-10 00:04:30,480 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in rf_wheel-1
2020-05-10 00:04:30,481 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from lb_wheel-1
2020-05-10 00:04:30,482 INFO  ExportHelperExtension.cs: 1142 - Found 37 in lb_wheel-1
2020-05-10 00:04:30,482 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in lb_wheel-1
2020-05-10 00:04:30,483 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from top_deck-1
2020-05-10 00:04:30,484 INFO  ExportHelperExtension.cs: 1142 - Found 32 in top_deck-1
2020-05-10 00:04:30,484 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in top_deck-1
2020-05-10 00:04:30,485 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from support_stick-1
2020-05-10 00:04:30,485 INFO  ExportHelperExtension.cs: 1142 - Found 36 in support_stick-1
2020-05-10 00:04:30,486 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in support_stick-1
2020-05-10 00:04:30,486 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from lidar-2
2020-05-10 00:04:30,486 INFO  ExportHelperExtension.cs: 1142 - Found 35 in lidar-2
2020-05-10 00:04:30,487 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in lidar-2
2020-05-10 00:04:30,775 INFO  SwAddin.cs: 316 - Loading config tree
2020-05-10 00:04:30,781 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-05-10 00:04:30,784 INFO  SwAddin.cs: 321 - Showing property manager
2020-05-10 00:04:38,461 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:04:53,261 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:04:53,698 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:04:54,098 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:04:54,565 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:04:55,033 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:05:33,807 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:05:35,139 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:05:37,124 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:06:01,530 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:06:03,047 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:06:05,129 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:06:36,070 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:06:39,940 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:06:41,330 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:07:05,475 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:07:07,455 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:07:08,714 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:07:09,793 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:07:32,431 INFO  SwAddin.cs: 271 - Assembly export called for file autolabor_pro1.SLDASM
2020-05-10 00:07:34,284 INFO  SwAddin.cs: 290 - Saving assembly
2020-05-10 00:07:34,853 INFO  SwAddin.cs: 293 - Opening property manager
2020-05-10 00:07:34,854 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from autolabor_pro1.SLDASM
2020-05-10 00:07:34,854 INFO  ExportHelperExtension.cs: 1142 - Found 62 in autolabor_pro1.SLDASM
2020-05-10 00:07:34,855 INFO  ExportHelperExtension.cs: 1152 - Found 6 features of type [CoordSys] in autolabor_pro1.SLDASM
2020-05-10 00:07:34,856 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-05-10 00:07:34,856 INFO  ExportHelperExtension.cs: 1167 - 13 components to check
2020-05-10 00:07:34,857 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from car_chassis-1
2020-05-10 00:07:34,857 INFO  ExportHelperExtension.cs: 1142 - Found 38 in car_chassis-1
2020-05-10 00:07:34,858 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in car_chassis-1
2020-05-10 00:07:34,859 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from left_motor-1
2020-05-10 00:07:34,859 INFO  ExportHelperExtension.cs: 1142 - Found 34 in left_motor-1
2020-05-10 00:07:34,860 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in left_motor-1
2020-05-10 00:07:34,860 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from left_motor-2
2020-05-10 00:07:34,861 INFO  ExportHelperExtension.cs: 1142 - Found 34 in left_motor-2
2020-05-10 00:07:34,861 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in left_motor-2
2020-05-10 00:07:34,862 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from right_motor-1
2020-05-10 00:07:34,863 INFO  ExportHelperExtension.cs: 1142 - Found 34 in right_motor-1
2020-05-10 00:07:34,863 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in right_motor-1
2020-05-10 00:07:34,864 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from right_motor-2
2020-05-10 00:07:34,864 INFO  ExportHelperExtension.cs: 1142 - Found 34 in right_motor-2
2020-05-10 00:07:34,865 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in right_motor-2
2020-05-10 00:07:34,866 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from lf_wheel-1
2020-05-10 00:07:34,867 INFO  ExportHelperExtension.cs: 1142 - Found 37 in lf_wheel-1
2020-05-10 00:07:34,867 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in lf_wheel-1
2020-05-10 00:07:34,868 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from rb_wheel-1
2020-05-10 00:07:34,869 INFO  ExportHelperExtension.cs: 1142 - Found 37 in rb_wheel-1
2020-05-10 00:07:34,870 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in rb_wheel-1
2020-05-10 00:07:34,870 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from car_shell-1
2020-05-10 00:07:34,871 INFO  ExportHelperExtension.cs: 1142 - Found 42 in car_shell-1
2020-05-10 00:07:34,872 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in car_shell-1
2020-05-10 00:07:34,872 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from rf_wheel-1
2020-05-10 00:07:34,873 INFO  ExportHelperExtension.cs: 1142 - Found 37 in rf_wheel-1
2020-05-10 00:07:34,873 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in rf_wheel-1
2020-05-10 00:07:34,874 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from lb_wheel-1
2020-05-10 00:07:34,875 INFO  ExportHelperExtension.cs: 1142 - Found 37 in lb_wheel-1
2020-05-10 00:07:34,875 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in lb_wheel-1
2020-05-10 00:07:34,876 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from top_deck-1
2020-05-10 00:07:34,877 INFO  ExportHelperExtension.cs: 1142 - Found 32 in top_deck-1
2020-05-10 00:07:34,879 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in top_deck-1
2020-05-10 00:07:34,879 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from support_stick-1
2020-05-10 00:07:34,880 INFO  ExportHelperExtension.cs: 1142 - Found 36 in support_stick-1
2020-05-10 00:07:34,881 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in support_stick-1
2020-05-10 00:07:34,881 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from lidar-2
2020-05-10 00:07:34,882 INFO  ExportHelperExtension.cs: 1142 - Found 35 in lidar-2
2020-05-10 00:07:34,883 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in lidar-2
2020-05-10 00:07:34,883 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from autolabor_pro1.SLDASM
2020-05-10 00:07:35,012 INFO  ExportHelperExtension.cs: 1142 - Found 62 in autolabor_pro1.SLDASM
2020-05-10 00:07:35,012 INFO  ExportHelperExtension.cs: 1152 - Found 2 features of type [RefAxis] in autolabor_pro1.SLDASM
2020-05-10 00:07:35,012 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-05-10 00:07:35,013 INFO  ExportHelperExtension.cs: 1167 - 13 components to check
2020-05-10 00:07:35,014 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from car_chassis-1
2020-05-10 00:07:35,014 INFO  ExportHelperExtension.cs: 1142 - Found 38 in car_chassis-1
2020-05-10 00:07:35,015 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in car_chassis-1
2020-05-10 00:07:35,016 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from left_motor-1
2020-05-10 00:07:35,017 INFO  ExportHelperExtension.cs: 1142 - Found 34 in left_motor-1
2020-05-10 00:07:35,017 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in left_motor-1
2020-05-10 00:07:35,018 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from left_motor-2
2020-05-10 00:07:35,018 INFO  ExportHelperExtension.cs: 1142 - Found 34 in left_motor-2
2020-05-10 00:07:35,019 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in left_motor-2
2020-05-10 00:07:35,019 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from right_motor-1
2020-05-10 00:07:35,020 INFO  ExportHelperExtension.cs: 1142 - Found 34 in right_motor-1
2020-05-10 00:07:35,021 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in right_motor-1
2020-05-10 00:07:35,021 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from right_motor-2
2020-05-10 00:07:35,022 INFO  ExportHelperExtension.cs: 1142 - Found 34 in right_motor-2
2020-05-10 00:07:35,022 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in right_motor-2
2020-05-10 00:07:35,023 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from lf_wheel-1
2020-05-10 00:07:35,023 INFO  ExportHelperExtension.cs: 1142 - Found 37 in lf_wheel-1
2020-05-10 00:07:35,024 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in lf_wheel-1
2020-05-10 00:07:35,025 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from rb_wheel-1
2020-05-10 00:07:35,025 INFO  ExportHelperExtension.cs: 1142 - Found 37 in rb_wheel-1
2020-05-10 00:07:35,026 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in rb_wheel-1
2020-05-10 00:07:35,029 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from car_shell-1
2020-05-10 00:07:35,030 INFO  ExportHelperExtension.cs: 1142 - Found 42 in car_shell-1
2020-05-10 00:07:35,031 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in car_shell-1
2020-05-10 00:07:35,032 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from rf_wheel-1
2020-05-10 00:07:35,033 INFO  ExportHelperExtension.cs: 1142 - Found 37 in rf_wheel-1
2020-05-10 00:07:35,033 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in rf_wheel-1
2020-05-10 00:07:35,034 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from lb_wheel-1
2020-05-10 00:07:35,035 INFO  ExportHelperExtension.cs: 1142 - Found 37 in lb_wheel-1
2020-05-10 00:07:35,035 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in lb_wheel-1
2020-05-10 00:07:35,036 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from top_deck-1
2020-05-10 00:07:35,037 INFO  ExportHelperExtension.cs: 1142 - Found 32 in top_deck-1
2020-05-10 00:07:35,037 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in top_deck-1
2020-05-10 00:07:35,038 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from support_stick-1
2020-05-10 00:07:35,038 INFO  ExportHelperExtension.cs: 1142 - Found 36 in support_stick-1
2020-05-10 00:07:35,039 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in support_stick-1
2020-05-10 00:07:35,040 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from lidar-2
2020-05-10 00:07:35,040 INFO  ExportHelperExtension.cs: 1142 - Found 35 in lidar-2
2020-05-10 00:07:35,041 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in lidar-2
2020-05-10 00:07:35,101 INFO  SwAddin.cs: 316 - Loading config tree
2020-05-10 00:07:35,102 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-05-10 00:07:35,104 INFO  SwAddin.cs: 321 - Showing property manager
2020-05-10 00:07:47,915 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:07:58,969 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:07:59,100 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:07:59,267 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:07:59,432 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:07:59,635 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:08:24,643 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:08:27,536 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:08:28,962 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:08:50,241 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:08:51,817 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:09:24,843 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:09:29,750 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:09:31,908 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:09:57,611 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-10 00:09:58,823 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
